timestamp,lineId,directionId,pointId,istop_id,distanceFromPoint,et,bus_id
1631608786700,95,4318,1703,3,46,2021-09-14 08:39:46.700,34
1631608786700,95,4318,6354,5,256,2021-09-14 08:39:46.700,29
1631608786700,95,4318,1906,9,251,2021-09-14 08:39:46.700,31
1631608786700,95,4318,3558,16,3,2021-09-14 08:39:46.700,14
1631608786700,95,4318,4309,18,126,2021-09-14 08:39:46.700,30
1631608786700,95,4318,4310,19,92,2021-09-14 08:39:46.700,28
1631608818005,95,4318,1703,3,156,2021-09-14 08:40:18.005,34
1631608818005,95,4318,6433,6,59,2021-09-14 08:40:18.005,29
1631608818005,95,4318,1909,10,0,2021-09-14 08:40:18.005,31
1631608818005,95,4318,3558,16,3,2021-09-14 08:40:18.005,14
1631608818005,95,4318,4310,19,92,2021-09-14 08:40:18.005,28
1631608848222,95,4318,1128,4,0,2021-09-14 08:40:48.222,34
1631608848222,95,4318,1729,7,46,2021-09-14 08:40:48.222,29
1631608848222,95,4318,1909,10,38,2021-09-14 08:40:48.222,31
1631608848222,95,4318,3558,16,55,2021-09-14 08:40:48.222,14
1631608848222,95,4318,4311,20,0,2021-09-14 08:40:48.222,28
1631608878812,95,4318,1128,4,13,2021-09-14 08:41:18.812,34
1631608878812,95,4318,1729,7,46,2021-09-14 08:41:18.812,29
1631608878812,95,4318,1909,10,196,2021-09-14 08:41:18.812,31
1631608878812,95,4318,3558,16,118,2021-09-14 08:41:18.812,14
1631608878812,95,4318,4311,20,0,2021-09-14 08:41:18.812,28
1631608909923,95,4318,1128,4,220,2021-09-14 08:41:49.923,34
1631608909923,95,4318,1729,7,46,2021-09-14 08:41:49.923,29
1631608909923,95,4318,4303,11,4,2021-09-14 08:41:49.923,31
1631608909923,95,4318,4307,15,6,2021-09-14 08:41:49.923,35
1631608909923,95,4318,3558,16,294,2021-09-14 08:41:49.923,14
1631608909923,95,4318,4311,20,42,2021-09-14 08:41:49.923,28
1631608941933,95,4318,1128,4,235,2021-09-14 08:42:21.933,34
1631608941933,95,4318,1729,7,46,2021-09-14 08:42:21.933,29
1631608941933,95,4318,4303,11,34,2021-09-14 08:42:21.933,31
1631608941933,95,4318,3558,16,504,2021-09-14 08:42:21.933,14
1631608941933,95,4318,4311,20,184,2021-09-14 08:42:21.933,28
1631608972944,95,4318,6354,5,60,2021-09-14 08:42:52.944,34
1631608972944,95,4318,1233,8,332,2021-09-14 08:42:52.944,29
1631608972944,95,4318,4303,11,34,2021-09-14 08:42:52.944,31
1631608972944,95,4318,4307,15,6,2021-09-14 08:42:52.944,36
1631608972944,95,4318,4308,17,34,2021-09-14 08:42:52.944,14
1631608972944,95,4318,4311,20,171,2021-09-14 08:42:52.944,37
1631608972944,95,4318,1453,21,0,2021-09-14 08:42:52.944,28
1631609004433,95,4318,6354,5,167,2021-09-14 08:43:24.433,34
1631609004433,95,4318,1233,8,495,2021-09-14 08:43:24.433,29
1631609004433,95,4318,4303,11,34,2021-09-14 08:43:24.433,31
1631609004433,95,4318,4307,15,6,2021-09-14 08:43:24.433,36
1631609004433,95,4318,4308,17,34,2021-09-14 08:43:24.433,14
1631609004433,95,4318,1453,21,0,2021-09-14 08:43:24.433,37
1631609004433,95,4318,1453,21,0,2021-09-14 08:43:24.433,28
1631609035409,95,4318,6354,5,246,2021-09-14 08:43:55.409,34
1631609035409,95,4318,1906,9,0,2021-09-14 08:43:55.409,29
1631609035409,95,4318,4303,11,34,2021-09-14 08:43:55.409,31
1631609035409,95,4318,4308,17,34,2021-09-14 08:43:55.409,14
1631609035409,95,4318,1453,21,29,2021-09-14 08:43:55.409,37
1631609035409,95,4318,1453,21,149,2021-09-14 08:43:55.409,28
1631609066617,95,4318,2268,2,44,2021-09-14 08:44:26.617,38
1631609066617,95,4318,6354,5,388,2021-09-14 08:44:26.617,34
1631609066617,95,4318,1906,9,55,2021-09-14 08:44:26.617,29
1631609066617,95,4318,4303,11,34,2021-09-14 08:44:26.617,31
1631609066617,95,4318,4308,17,34,2021-09-14 08:44:26.617,14
1631609066617,95,4318,4313,22,0,2021-09-14 08:44:26.617,37
1631609066617,95,4318,4313,22,93,2021-09-14 08:44:26.617,28
1631609097785,95,4318,2268,2,44,2021-09-14 08:44:57.785,38
1631609097785,95,4318,6354,5,526,2021-09-14 08:44:57.785,34
1631609097785,95,4318,1906,9,133,2021-09-14 08:44:57.785,29
1631609097785,95,4318,4309,18,38,2021-09-14 08:44:57.785,14
1631609097785,95,4318,4313,22,0,2021-09-14 08:44:57.785,37
1631609097785,95,4318,4313,22,211,2021-09-14 08:44:57.785,28
1631609128857,95,4318,2268,2,44,2021-09-14 08:45:28.857,38
1631609128857,95,4318,6354,5,695,2021-09-14 08:45:28.857,34
1631609128857,95,4318,1909,10,3,2021-09-14 08:45:28.857,29
1631609128857,95,4318,4309,18,38,2021-09-14 08:45:28.857,14
1631609128857,95,4318,4313,22,107,2021-09-14 08:45:28.857,37
1631609128857,95,4318,4314,23,0,2021-09-14 08:45:28.857,28
1631609160878,95,4318,1703,3,46,2021-09-14 08:46:00.878,38
1631609160878,95,4318,6433,6,0,2021-09-14 08:46:00.878,34
1631609160878,95,4318,1909,10,3,2021-09-14 08:46:00.878,29
1631609160878,95,4318,4309,18,38,2021-09-14 08:46:00.878,14
1631609160878,95,4318,4313,22,194,2021-09-14 08:46:00.878,37
1631609160878,95,4318,4314,23,34,2021-09-14 08:46:00.878,28
1631609191874,95,4318,1703,3,46,2021-09-14 08:46:31.874,38
1631609191874,95,4318,6433,6,0,2021-09-14 08:46:31.874,34
1631609191874,95,4318,1909,10,21,2021-09-14 08:46:31.874,29
1631609191874,95,4318,4306,14,0,2021-09-14 08:46:31.874,39
1631609191874,95,4318,4307,15,6,2021-09-14 08:46:31.874,40
1631609191874,95,4318,4309,18,38,2021-09-14 08:46:31.874,14
1631609191874,95,4318,4313,22,194,2021-09-14 08:46:31.874,37
1631609191874,95,4318,4315,24,4,2021-09-14 08:46:31.874,28
1631609222297,95,4318,1128,4,0,2021-09-14 08:47:02.297,38
1631609222297,95,4318,6433,6,0,2021-09-14 08:47:02.297,34
1631609222297,95,4318,4303,11,0,2021-09-14 08:47:02.297,29
1631609222297,95,4318,4306,14,418,2021-09-14 08:47:02.297,39
1631609222297,95,4318,4310,19,121,2021-09-14 08:47:02.297,14
1631609222297,95,4318,4313,22,194,2021-09-14 08:47:02.297,37
1631609222297,95,4318,4315,24,2,2021-09-14 08:47:02.297,41
1631609256697,95,4318,1128,4,0,2021-09-14 08:47:36.697,38
1631609256697,95,4318,1729,7,48,2021-09-14 08:47:36.697,34
1631609256697,95,4318,4303,11,0,2021-09-14 08:47:36.697,29
1631609256697,95,4318,4307,15,0,2021-09-14 08:47:36.697,39
1631609256697,95,4318,4310,19,121,2021-09-14 08:47:36.697,14
1631609256697,95,4318,4313,22,194,2021-09-14 08:47:36.697,37
1631609256697,95,4318,4315,24,2,2021-09-14 08:47:36.697,41
1631609287695,95,4318,1128,4,160,2021-09-14 08:48:07.695,38
1631609287695,95,4318,1729,7,48,2021-09-14 08:48:07.695,34
1631609287695,95,4318,4303,11,148,2021-09-14 08:48:07.695,29
1631609287695,95,4318,4307,15,42,2021-09-14 08:48:07.695,39
1631609287695,95,4318,4310,19,360,2021-09-14 08:48:07.695,14
1631609287695,95,4318,4315,24,71,2021-09-14 08:48:07.695,41
1631609319738,95,4318,1128,4,160,2021-09-14 08:48:39.738,38
1631609319738,95,4318,1729,7,48,2021-09-14 08:48:39.738,34
1631609319738,95,4318,4303,11,290,2021-09-14 08:48:39.738,29
1631609319738,95,4318,4307,15,176,2021-09-14 08:48:39.738,39
1631609319738,95,4318,4310,19,437,2021-09-14 08:48:39.738,14
1631609319738,95,4318,4315,24,325,2021-09-14 08:48:39.738,41
1631609350700,95,4318,6354,5,20,2021-09-14 08:49:10.700,38
1631609350700,95,4318,1729,7,48,2021-09-14 08:49:10.700,34
1631609350700,95,4318,4304,12,38,2021-09-14 08:49:10.700,29
1631609350700,95,4318,3558,16,6,2021-09-14 08:49:10.700,39
1631609350700,95,4318,4311,20,15,2021-09-14 08:49:10.700,14
1631609350700,95,4318,4315,24,39,2021-09-14 08:49:10.700,42
1631609381632,95,4318,6354,5,20,2021-09-14 08:49:41.632,38
1631609381632,95,4318,1729,7,48,2021-09-14 08:49:41.632,34
1631609381632,95,4318,4304,12,202,2021-09-14 08:49:41.632,29
1631609381632,95,4318,3558,16,74,2021-09-14 08:49:41.632,39
1631609381632,95,4318,4311,20,184,2021-09-14 08:49:41.632,14
1631609381632,95,4318,4315,24,280,2021-09-14 08:49:41.632,42
1631609412758,95,4318,6354,5,221,2021-09-14 08:50:12.758,38
1631609412758,95,4318,1233,8,332,2021-09-14 08:50:12.758,34
1631609412758,95,4318,4304,12,202,2021-09-14 08:50:12.758,29
1631609412758,95,4318,3558,16,339,2021-09-14 08:50:12.758,39
1631609412758,95,4318,4311,20,326,2021-09-14 08:50:12.758,14
1631609443109,95,4318,6354,5,371,2021-09-14 08:50:43.109,38
1631609443109,95,4318,1233,8,415,2021-09-14 08:50:43.109,34
1631609443109,95,4318,4305,13,66,2021-09-14 08:50:43.109,29
1631609443109,95,4318,4308,17,0,2021-09-14 08:50:43.109,39
1631609443109,95,4318,1453,21,149,2021-09-14 08:50:43.109,14
1631609476318,95,4318,6354,5,535,2021-09-14 08:51:16.318,38
1631609476318,95,4318,1906,9,0,2021-09-14 08:51:16.318,34
1631609476318,95,4318,4305,13,66,2021-09-14 08:51:16.318,29
1631609476318,95,4318,4307,15,6,2021-09-14 08:51:16.318,43
1631609476318,95,4318,4308,17,1,2021-09-14 08:51:16.318,39
1631609476318,95,4318,4313,22,40,2021-09-14 08:51:16.318,14
1631609506685,95,4318,6354,5,678,2021-09-14 08:51:46.685,38
1631609506685,95,4318,1906,9,68,2021-09-14 08:51:46.685,34
1631609506685,95,4318,4306,14,38,2021-09-14 08:51:46.685,29
1631609506685,95,4318,4308,17,152,2021-09-14 08:51:46.685,39
1631609506685,95,4318,4313,22,64,2021-09-14 08:51:46.685,14
1631609536888,95,4318,6354,5,730,2021-09-14 08:52:16.888,38
1631609536888,95,4318,1906,9,71,2021-09-14 08:52:16.888,34
1631609536888,95,4318,4306,14,38,2021-09-14 08:52:16.888,29
1631609536888,95,4318,4309,18,0,2021-09-14 08:52:16.888,39
1631609536888,95,4318,4313,22,64,2021-09-14 08:52:16.888,14
1631609570214,95,4318,6354,5,730,2021-09-14 08:52:50.214,38
1631609570214,95,4318,1909,10,0,2021-09-14 08:52:50.214,34
1631609570214,95,4318,4306,14,38,2021-09-14 08:52:50.214,29
1631609570214,95,4318,4309,18,144,2021-09-14 08:52:50.214,39
1631609570214,95,4318,4313,22,64,2021-09-14 08:52:50.214,14
1631609600693,95,4318,6354,5,730,2021-09-14 08:53:20.693,38
1631609600693,95,4318,1909,10,0,2021-09-14 08:53:20.693,34
1631609600693,95,4318,4306,14,38,2021-09-14 08:53:20.693,29
1631609600693,95,4318,4307,15,6,2021-09-14 08:53:20.693,44
1631609600693,95,4318,4309,18,144,2021-09-14 08:53:20.693,39
1631609600693,95,4318,4313,22,64,2021-09-14 08:53:20.693,14
1631609630785,95,4318,6354,5,730,2021-09-14 08:53:50.785,38
1631609630785,95,4318,1909,10,170,2021-09-14 08:53:50.785,34
1631609630785,95,4318,4307,15,38,2021-09-14 08:53:50.785,44
1631609630785,95,4318,4309,18,144,2021-09-14 08:53:50.785,39
1631609660893,95,4318,1128,4,0,2021-09-14 08:54:20.893,45
1631609660893,95,4318,1729,7,46,2021-09-14 08:54:20.893,46
1631609660893,95,4318,1909,10,170,2021-09-14 08:54:20.893,34
1631609660893,95,4318,4307,15,38,2021-09-14 08:54:20.893,44
1631609660893,95,4318,4309,18,144,2021-09-14 08:54:20.893,39
1631609692824,95,4318,1128,4,70,2021-09-14 08:54:52.824,45
1631609692824,95,4318,1729,7,46,2021-09-14 08:54:52.824,46
1631609692824,95,4318,4303,11,6,2021-09-14 08:54:52.824,34
1631609692824,95,4318,3558,16,4,2021-09-14 08:54:52.824,44
1631609726928,95,4318,6354,5,0,2021-09-14 08:55:26.928,45
1631609726928,95,4318,1729,7,46,2021-09-14 08:55:26.928,46
1631609726928,95,4318,4303,11,15,2021-09-14 08:55:26.928,34
1631609726928,95,4318,3558,16,4,2021-09-14 08:55:26.928,44
1631609759207,95,4318,6354,5,112,2021-09-14 08:55:59.207,45
1631609759207,95,4318,1233,8,34,2021-09-14 08:55:59.207,46
1631609759207,95,4318,4303,11,15,2021-09-14 08:55:59.207,34
1631609759207,95,4318,3558,16,4,2021-09-14 08:55:59.207,44
1631609789600,95,4318,6354,5,168,2021-09-14 08:56:29.600,45
1631609789600,95,4318,1233,8,280,2021-09-14 08:56:29.600,46
1631609789600,95,4318,4303,11,55,2021-09-14 08:56:29.600,34
1631609789600,95,4318,3558,16,120,2021-09-14 08:56:29.600,44
1631609820949,95,4318,6354,5,248,2021-09-14 08:57:00.949,45
1631609820949,95,4318,1233,8,329,2021-09-14 08:57:00.949,46
1631609820949,95,4318,4303,11,55,2021-09-14 08:57:00.949,34
1631609820949,95,4318,3558,16,322,2021-09-14 08:57:00.949,44
1631609854169,95,4318,6354,5,540,2021-09-14 08:57:34.169,45
1631609854169,95,4318,1233,8,330,2021-09-14 08:57:34.169,46
1631609854169,95,4318,4303,11,55,2021-09-14 08:57:34.169,34
1631609854169,95,4318,4308,17,0,2021-09-14 08:57:34.169,44
1631609884141,95,4318,6354,5,682,2021-09-14 08:58:04.141,45
1631609884141,95,4318,1233,8,444,2021-09-14 08:58:04.141,46
1631609884141,95,4318,4303,11,55,2021-09-14 08:58:04.141,34
1631609884141,95,4318,4308,17,116,2021-09-14 08:58:04.141,44
1631609884141,95,4318,4313,22,40,2021-09-14 08:58:04.141,47
1631609915244,95,4318,6354,5,774,2021-09-14 08:58:35.244,45
1631609915244,95,4318,1906,9,0,2021-09-14 08:58:35.244,46
1631609915244,95,4318,4303,11,55,2021-09-14 08:58:35.244,34
1631609915244,95,4318,4307,15,6,2021-09-14 08:58:35.244,48
1631609915244,95,4318,4309,18,0,2021-09-14 08:58:35.244,44
1631609915244,95,4318,4313,22,110,2021-09-14 08:58:35.244,47
1631609945429,95,4318,1703,3,0,2021-09-14 08:59:05.429,49
1631609945429,95,4318,6433,6,0,2021-09-14 08:59:05.429,45
1631609945429,95,4318,1906,9,70,2021-09-14 08:59:05.429,46
1631609945429,95,4318,4307,15,6,2021-09-14 08:59:05.429,48
1631609945429,95,4318,4309,18,10,2021-09-14 08:59:05.429,44
1631609945429,95,4318,4313,22,409,2021-09-14 08:59:05.429,47
1631609976915,95,4318,1703,3,14,2021-09-14 08:59:36.915,49
1631609976915,95,4318,6433,6,40,2021-09-14 08:59:36.915,45
1631609976915,95,4318,1906,9,70,2021-09-14 08:59:36.915,46
1631609976915,95,4318,4307,15,6,2021-09-14 08:59:36.915,48
1631609976915,95,4318,4309,18,10,2021-09-14 08:59:36.915,44
1631609976915,95,4318,4314,23,78,2021-09-14 08:59:36.915,47
1631610007787,95,4318,1128,4,0,2021-09-14 09:00:07.787,49
1631610007787,95,4318,1729,7,46,2021-09-14 09:00:07.787,45
1631610007787,95,4318,1906,9,211,2021-09-14 09:00:07.787,46
1631610007787,95,4318,4305,13,271,2021-09-14 09:00:07.787,50
1631610007787,95,4318,4309,18,337,2021-09-14 09:00:07.787,44
1631610007787,95,4318,4315,24,0,2021-09-14 09:00:07.787,47
1631610038795,95,4318,1128,4,0,2021-09-14 09:00:38.795,49
1631610038795,95,4318,1729,7,129,2021-09-14 09:00:38.795,45
1631610038795,95,4318,1909,10,0,2021-09-14 09:00:38.795,46
1631610038795,95,4318,4305,13,304,2021-09-14 09:00:38.795,50
1631610038795,95,4318,4310,19,0,2021-09-14 09:00:38.795,44
1631610038795,95,4318,4315,24,0,2021-09-14 09:00:38.795,47
1631610068763,95,4318,2268,2,44,2021-09-14 09:01:08.763,51
1631610068763,95,4318,1128,4,225,2021-09-14 09:01:08.763,49
1631610068763,95,4318,1729,7,169,2021-09-14 09:01:08.763,45
1631610068763,95,4318,1909,10,38,2021-09-14 09:01:08.763,46
1631610068763,95,4318,4306,14,38,2021-09-14 09:01:08.763,50
1631610068763,95,4318,4307,15,6,2021-09-14 09:01:08.763,52
1631610068763,95,4318,4310,19,115,2021-09-14 09:01:08.763,44
1631610068763,95,4318,4315,24,0,2021-09-14 09:01:08.763,47
1631610100247,95,4318,2268,2,158,2021-09-14 09:01:40.247,51
1631610100247,95,4318,6354,5,0,2021-09-14 09:01:40.247,49
1631610100247,95,4318,1729,7,169,2021-09-14 09:01:40.247,45
1631610100247,95,4318,1909,10,38,2021-09-14 09:01:40.247,46
1631610100247,95,4318,4306,14,194,2021-09-14 09:01:40.247,50
1631610100247,95,4318,4310,19,125,2021-09-14 09:01:40.247,44
1631610100247,95,4318,4315,24,110,2021-09-14 09:01:40.247,47
1631610131151,95,4318,1703,3,46,2021-09-14 09:02:11.151,51
1631610131151,95,4318,6354,5,47,2021-09-14 09:02:11.151,49
1631610131151,95,4318,1729,7,169,2021-09-14 09:02:11.151,45
1631610131151,95,4318,1909,10,38,2021-09-14 09:02:11.151,46
1631610131151,95,4318,4307,15,0,2021-09-14 09:02:11.151,50
1631610131151,95,4318,4310,19,125,2021-09-14 09:02:11.151,44
1631610163263,95,4318,1703,3,46,2021-09-14 09:02:43.263,51
1631610163263,95,4318,6354,5,153,2021-09-14 09:02:43.263,49
1631610163263,95,4318,1729,7,169,2021-09-14 09:02:43.263,45
1631610163263,95,4318,1909,10,38,2021-09-14 09:02:43.263,46
1631610163263,95,4318,4307,15,11,2021-09-14 09:02:43.263,50
1631610163263,95,4318,4310,19,125,2021-09-14 09:02:43.263,44
1631610194693,95,4318,1703,3,46,2021-09-14 09:03:14.693,51
1631610194693,95,4318,6354,5,167,2021-09-14 09:03:14.693,49
1631610194693,95,4318,4307,15,25,2021-09-14 09:03:14.693,50
1631610194693,95,4318,4310,19,125,2021-09-14 09:03:14.693,44
1631610225584,95,4318,1703,3,46,2021-09-14 09:03:45.584,51
1631610225584,95,4318,6354,5,213,2021-09-14 09:03:45.584,49
1631610225584,95,4318,1906,9,40,2021-09-14 09:03:45.584,53
1631610225584,95,4318,4307,15,150,2021-09-14 09:03:45.584,50
1631610225584,95,4318,4310,19,125,2021-09-14 09:03:45.584,44
1631610257261,95,4318,6354,5,341,2021-09-14 09:04:17.261,49
1631610257261,95,4318,1906,9,40,2021-09-14 09:04:17.261,53
1631610257261,95,4318,4304,12,115,2021-09-14 09:04:17.261,54
1631610257261,95,4318,4307,15,223,2021-09-14 09:04:17.261,50
1631610289723,95,4318,6354,5,607,2021-09-14 09:04:49.723,49
1631610289723,95,4318,1906,9,40,2021-09-14 09:04:49.723,53
1631610289723,95,4318,4304,12,115,2021-09-14 09:04:49.723,54
1631610289723,95,4318,3558,16,2,2021-09-14 09:04:49.723,50
1631610289723,95,4318,1453,21,106,2021-09-14 09:04:49.723,55
1631610320648,95,4318,6354,5,665,2021-09-14 09:05:20.648,49
1631610320648,95,4318,1909,10,38,2021-09-14 09:05:20.648,53
1631610320648,95,4318,4305,13,38,2021-09-14 09:05:20.648,54
1631610320648,95,4318,4307,15,6,2021-09-14 09:05:20.648,56
1631610320648,95,4318,3558,16,43,2021-09-14 09:05:20.648,50
1631610320648,95,4318,1453,21,106,2021-09-14 09:05:20.648,55
1631610352393,95,4318,6354,5,695,2021-09-14 09:05:52.393,49
1631610352393,95,4318,6433,6,40,2021-09-14 09:05:52.393,57
1631610352393,95,4318,1909,10,343,2021-09-14 09:05:52.393,53
1631610352393,95,4318,4306,14,1,2021-09-14 09:05:52.393,54
1631610352393,95,4318,4307,15,6,2021-09-14 09:05:52.393,56
1631610352393,95,4318,3558,16,43,2021-09-14 09:05:52.393,50
1631610352393,95,4318,4313,22,86,2021-09-14 09:05:52.393,55
1631610383497,95,4318,6354,5,695,2021-09-14 09:06:23.497,49
1631610383497,95,4318,6433,6,40,2021-09-14 09:06:23.497,57
1631610383497,95,4318,4303,11,79,2021-09-14 09:06:23.497,53
1631610383497,95,4318,4306,14,1,2021-09-14 09:06:23.497,54
1631610383497,95,4318,3558,16,43,2021-09-14 09:06:23.497,50
1631610383497,95,4318,4313,22,86,2021-09-14 09:06:23.497,55
1631610415168,95,4318,6354,5,695,2021-09-14 09:06:55.168,49
1631610415168,95,4318,6433,6,40,2021-09-14 09:06:55.168,57
1631610415168,95,4318,4303,11,256,2021-09-14 09:06:55.168,53
1631610415168,95,4318,4306,14,116,2021-09-14 09:06:55.168,54
1631610415168,95,4318,3558,16,43,2021-09-14 09:06:55.168,50
1631610415168,95,4318,4314,23,139,2021-09-14 09:06:55.168,55
1631610448039,95,4318,6433,6,7,2021-09-14 09:07:28.039,49
1631610448039,95,4318,6433,6,40,2021-09-14 09:07:28.039,57
1631610448039,95,4318,4303,11,314,2021-09-14 09:07:28.039,53
1631610448039,95,4318,4306,14,455,2021-09-14 09:07:28.039,54
1631610448039,95,4318,3558,16,43,2021-09-14 09:07:28.039,50
1631610448039,95,4318,4314,23,256,2021-09-14 09:07:28.039,55
1631610478349,95,4318,6433,6,8,2021-09-14 09:07:58.349,49
1631610478349,95,4318,4304,12,2,2021-09-14 09:07:58.349,53
1631610478349,95,4318,4306,14,461,2021-09-14 09:07:58.349,54
1631610478349,95,4318,4315,24,0,2021-09-14 09:07:58.349,55
1631610509070,95,4318,6433,6,100,2021-09-14 09:08:29.070,49
1631610509070,95,4318,4304,12,277,2021-09-14 09:08:29.070,53
1631610509070,95,4318,4307,15,6,2021-09-14 09:08:29.070,54
1631610509070,95,4318,4307,15,6,2021-09-14 09:08:29.070,58
1631610509070,95,4318,4315,24,44,2021-09-14 09:08:29.070,55
1631610541124,95,4318,1729,7,46,2021-09-14 09:09:01.124,49
1631610541124,95,4318,4305,13,0,2021-09-14 09:09:01.124,53
1631610541124,95,4318,4307,15,38,2021-09-14 09:09:01.124,58
1631610541124,95,4318,4315,24,299,2021-09-14 09:09:01.124,55
1631610572971,95,4318,1729,7,198,2021-09-14 09:09:32.971,49
1631610572971,95,4318,4305,13,150,2021-09-14 09:09:32.971,53
1631610572971,95,4318,4307,15,6,2021-09-14 09:09:32.971,59
1631610572971,95,4318,4307,15,197,2021-09-14 09:09:32.971,58
1631610605635,95,4318,6354,5,0,2021-09-14 09:10:05.635,60
1631610605635,95,4318,1729,7,198,2021-09-14 09:10:05.635,49
1631610605635,95,4318,4305,13,253,2021-09-14 09:10:05.635,53
1631610605635,95,4318,4307,15,197,2021-09-14 09:10:05.635,58
1631610637439,95,4318,6354,5,0,2021-09-14 09:10:37.439,60
1631610637439,95,4318,1729,7,198,2021-09-14 09:10:37.439,49
1631610637439,95,4318,4306,14,0,2021-09-14 09:10:37.439,53
1631610637439,95,4318,3558,16,42,2021-09-14 09:10:37.439,58
1631610637439,95,4318,4310,19,40,2021-09-14 09:10:37.439,61
1631610667683,95,4318,6354,5,37,2021-09-14 09:11:07.683,60
1631610667683,95,4318,1729,7,198,2021-09-14 09:11:07.683,49
1631610667683,95,4318,4306,14,177,2021-09-14 09:11:07.683,53
1631610667683,95,4318,3558,16,42,2021-09-14 09:11:07.683,58
1631610667683,95,4318,4310,19,316,2021-09-14 09:11:07.683,61
1631610700972,95,4318,6354,5,37,2021-09-14 09:11:40.972,60
1631610700972,95,4318,1729,7,198,2021-09-14 09:11:40.972,49
1631610700972,95,4318,4306,14,177,2021-09-14 09:11:40.972,53
1631610700972,95,4318,4307,15,6,2021-09-14 09:11:40.972,62
1631610700972,95,4318,3558,16,42,2021-09-14 09:11:40.972,58
1631610700972,95,4318,4310,19,452,2021-09-14 09:11:40.972,61
1631610731185,95,4318,6354,5,182,2021-09-14 09:12:11.185,60
